,SRR_Acc,V1,V2,V3,V4,file_size,V6,V7,V8,Assay.Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center.Name,Consent,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Experiment,GEO_Accession..exp.,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,source_name,SRA.Study,cell_type,donor_id,cell_line,supplemented_with,disease_state,Tissue,celltype,clone_id
23,SRR7245902,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,574240379,May,26,00:56,ATAC-seq,76,894508980,PRJNA474186,SAMN09291979,366650438,GEO,public,fastq,sra,s3,gs,ncbi,ncbi.public,gs.US,s3.us-east-1,SRX4150728,GSM3169387,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169387,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
24,SRR7245903,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,803777578,May,26,00:57,ATAC-seq,150,1411926750,PRJNA474186,SAMN09291977,599682893,GEO,public,sra,fastq,ncbi,s3,gs,gs.US,s3.us-east-1,ncbi.public,SRX4150729,GSM3169388,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169388,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
25,SRR7245904,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,752728543,May,26,00:58,ATAC-seq,150,1318521900,PRJNA474186,SAMN09292024,562685678,GEO,public,sra,fastq,gs,ncbi,s3,ncbi.public,gs.US,s3.us-east-1,SRX4150730,GSM3169389,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169389,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
26,SRR7245905,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,691652118,May,26,00:59,ATAC-seq,150,1213952400,PRJNA474186,SAMN09292022,519448748,GEO,public,sra,fastq,gs,ncbi,s3,ncbi.public,gs.US,s3.us-east-1,SRX4150731,GSM3169390,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169390,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
27,SRR7245906,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,779258788,May,26,01:00,ATAC-seq,150,1367448450,PRJNA474186,SAMN09292020,586555251,GEO,public,fastq,sra,gs,ncbi,s3,s3.us-east-1,ncbi.public,gs.US,SRX4150732,GSM3169391,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169391,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
28,SRR7245907,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,545593962,May,26,01:01,ATAC-seq,150,957160500,PRJNA474186,SAMN09292018,411846466,GEO,public,fastq,sra,gs,ncbi,s3,s3.us-east-1,ncbi.public,gs.US,SRX4150733,GSM3169392,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169392,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
29,SRR7245908,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,679660650,May,26,01:02,ATAC-seq,150,1195249350,PRJNA474186,SAMN09292015,510623836,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150734,GSM3169393,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169393,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
30,SRR7245909,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,655556655,May,26,01:03,ATAC-seq,150,1168420200,PRJNA474186,SAMN09292013,496445546,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150735,GSM3169394,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169394,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
31,SRR7245910,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,837403582,May,26,01:04,ATAC-seq,150,1450156350,PRJNA474186,SAMN09292011,629757942,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150736,GSM3169395,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169395,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
32,SRR7245911,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,847985794,May,26,01:05,ATAC-seq,150,1357944300,PRJNA474186,SAMN09292008,624862254,GEO,public,fastq,sra,ncbi,s3,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150737,GSM3169396,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169396,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
33,SRR7245912,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,1015652541,May,26,01:07,ATAC-seq,150,1630907250,PRJNA474186,SAMN09292005,747006784,GEO,public,fastq,sra,s3,gs,ncbi,ncbi.public,gs.US,s3.us-east-1,SRX4150738,GSM3169397,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169397,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
34,SRR7245913,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,2034932652,May,26,01:10,ATAC-seq,150,3219448800,PRJNA474186,SAMN09292003,1479500133,GEO,public,fastq,sra,s3,gs,ncbi,s3.us-east-1,ncbi.public,gs.US,SRX4150739,GSM3169398,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169398,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
35,SRR7245914,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,948476896,May,26,01:11,ATAC-seq,150,1508518200,PRJNA474186,SAMN09292082,697675174,GEO,public,sra,fastq,gs,ncbi,s3,ncbi.public,gs.US,s3.us-east-1,SRX4150740,GSM3169399,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169399,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
36,SRR7245915,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,2459782163,May,26,01:15,ATAC-seq,150,3980747100,PRJNA474186,SAMN09292079,1816800703,GEO,public,sra,fastq,gs,s3,ncbi,ncbi.public,gs.US,s3.us-east-1,SRX4150741,GSM3169400,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169400,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
37,SRR7245917,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,798816726,May,26,01:16,ATAC-seq,76,1228166384,PRJNA474186,SAMN09291889,508176366,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150743,GSM3169402,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169402,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
38,SRR7245918,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,610527897,May,26,01:17,ATAC-seq,76,942586580,PRJNA474186,SAMN09291887,390967420,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150744,GSM3169403,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169403,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
39,SRR7245919,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,781152826,May,26,01:19,ATAC-seq,76,1219339744,PRJNA474186,SAMN09291960,501789831,GEO,public,fastq,sra,gs,ncbi,s3,s3.us-east-1,ncbi.public,gs.US,SRX4150745,GSM3169404,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169404,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
40,SRR7245920,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,688956864,May,26,01:20,ATAC-seq,76,1065112412,PRJNA474186,SAMN09291958,440725605,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150746,GSM3169405,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169405,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
41,SRR7245921,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,667253488,May,26,01:21,ATAC-seq,76,1029913012,PRJNA474186,SAMN09291956,429300955,GEO,public,fastq,sra,s3,gs,ncbi,ncbi.public,s3.us-east-1,gs.US,SRX4150747,GSM3169406,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169406,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
42,SRR7245922,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,465122108,May,26,01:22,ATAC-seq,76,725887856,PRJNA474186,SAMN09291954,299996021,GEO,public,fastq,sra,s3,gs,ncbi,ncbi.public,gs.US,s3.us-east-1,SRX4150748,GSM3169407,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169407,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
43,SRR7245923,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,595189940,May,26,01:23,ATAC-seq,76,947779052,PRJNA474186,SAMN09291952,386573232,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150749,GSM3169408,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169408,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
44,SRR7245924,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,535396422,May,26,01:24,ATAC-seq,76,850524588,PRJNA474186,SAMN09291951,348234919,GEO,public,sra,fastq,gs,ncbi,s3,ncbi.public,gs.US,s3.us-east-1,SRX4150750,GSM3169409,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169409,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
45,SRR7245925,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,613314287,May,26,01:25,ATAC-seq,76,974223632,PRJNA474186,SAMN09291948,398870986,GEO,public,fastq,sra,s3,gs,ncbi,s3.us-east-1,ncbi.public,gs.US,SRX4150751,GSM3169410,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169410,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
46,SRR7245926,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,639356949,May,26,01:27,ATAC-seq,76,1014846012,PRJNA474186,SAMN09291946,417248077,GEO,public,fastq,sra,s3,ncbi,gs,gs.US,ncbi.public,s3.us-east-1,SRX4150752,GSM3169411,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169411,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
47,SRR7245927,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,669607779,May,26,01:28,ATAC-seq,76,1056840800,PRJNA474186,SAMN09291944,435416599,GEO,public,sra,fastq,gs,ncbi,s3,ncbi.public,s3.us-east-1,gs.US,SRX4150753,GSM3169412,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169412,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
48,SRR7245928,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,736325588,May,26,01:29,ATAC-seq,76,1167559424,PRJNA474186,SAMN09291942,477104065,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150754,GSM3169413,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169413,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
49,SRR7245929,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,605531025,May,26,01:30,ATAC-seq,76,963535220,PRJNA474186,SAMN09291941,393001763,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150755,GSM3169414,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169414,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
50,SRR7245930,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,647989704,May,26,01:31,ATAC-seq,76,1031615412,PRJNA474186,SAMN09291932,421113918,GEO,public,fastq,sra,s3,ncbi,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150756,GSM3169415,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169415,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
51,SRR7245931,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,610236906,May,26,01:33,ATAC-seq,76,967521192,PRJNA474186,SAMN09291930,397550523,GEO,public,fastq,sra,gs,ncbi,s3,ncbi.public,s3.us-east-1,gs.US,SRX4150757,GSM3169416,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169416,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
52,SRR7245932,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,664621841,May,26,01:34,ATAC-seq,76,1057076628,PRJNA474186,SAMN09291939,431987477,GEO,public,sra,fastq,s3,ncbi,gs,gs.US,ncbi.public,s3.us-east-1,SRX4150758,GSM3169417,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169417,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
53,SRR7245933,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,700917514,May,26,01:35,ATAC-seq,76,1086674904,PRJNA474186,SAMN09291938,448200856,GEO,public,fastq,sra,s3,gs,ncbi,ncbi.public,s3.us-east-1,gs.US,SRX4150759,GSM3169418,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169418,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
54,SRR7245934,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,787136444,May,26,01:37,ATAC-seq,76,1217462924,PRJNA474186,SAMN09291936,505445101,GEO,public,sra,fastq,gs,ncbi,s3,ncbi.public,gs.US,s3.us-east-1,SRX4150760,GSM3169419,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169419,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
55,SRR7245935,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,661723442,May,26,01:38,ATAC-seq,76,1034460852,PRJNA474186,SAMN09291934,425722791,GEO,public,sra,fastq,gs,ncbi,s3,s3.us-east-1,ncbi.public,gs.US,SRX4150761,GSM3169420,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169420,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
56,SRR7245936,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,752537075,May,26,01:39,ATAC-seq,76,1165046484,PRJNA474186,SAMN09291933,484465432,GEO,public,fastq,sra,gs,ncbi,s3,s3.us-east-1,ncbi.public,gs.US,SRX4150762,GSM3169421,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169421,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
57,SRR7245937,-rwxr-xr-x,1,c0078068,rockhpc_clsclmr,674857722,May,26,01:40,ATAC-seq,76,1052571120,PRJNA474186,SAMN09291918,436516489,GEO,public,fastq,sra,ncbi,s3,gs,s3.us-east-1,ncbi.public,gs.US,SRX4150763,GSM3169422,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169422,ATCC,SRP149534,hematopoietic cell line,,TF1,,,,,
